source_name,source_link,event_id,event_date,event_time,event_title,event_description,location_description,location_accuracy,landslide_category,landslide_trigger,landslide_size,landslide_setting,fatality_count,injury_count,storm_name,photo_link,notes,event_import_source,event_import_id,country_name,country_code,admin_division_name,admin_division_population,gazeteer_closest_point,gazeteer_distance,submitted_date,created_date,last_edited_date,longitude,latitude,Aspect,Slope,temperature,precipitation,wind_speed,event_year,event_month,event_day,event_weekday,season_encoded,event_hour,time_of_day_encoded,risk_zone,distance_to_nearest_landslide,location_risk_score,landslide_occurred
gsi.gov,"http://www.portal.gsi.gov.in/portal/page?_pageid=127,875814&_dad=portal&_schema=PORTAL",2229,2010-08-09, 12:00:00 AM,"Menagarh near Sukki on Rishikesh – Gangotri highway, Uttarakhand ",Landslides between Dharasu and Nalupani near Uttarkashi and at Menagarh near Sukki on the same day blocked the Rishikesh – Gangotri highway. ,"Menagarh near Sukki on Rishikesh – Gangotri highway, Uttarakhand ",50km,landslide,downpour,medium,unknown,0.0,,,,,glc,2229,India,IN,Uttarakhand,27611,Tehri,17.46994,2014-04-01 00:00:00,2017-11-20 15:17:00,2018-02-15 15:51:00,78.3684,30.5151,67.9882888793945,90.0,23.7,0.0,1.8584386053178126,2010,8,9,0,2,0,0,0.0,14.159177823507571,0,0.0
Assam Times,http://www.assamtimes.org/node/15150,8339,2015-09-23, 12:00:00 AM,Kamakhya Temple,Surface communication remains heavily disrupted atop the Nilachal Hill when a huge rock collapsed on the road leading to the historic Kamakhya temple on Wednesday.It took several hours for PWD and forest officials to clear the road after the rock along with uprooted trees blocked a portion of the hillside road in the morning. There is no report of casualty. Local residents fear the repeat of more landslide in view of the non stopped rains during the last 48 hours. The authority have asked the residents in the hillock to come down to the safe places to avoid further disaster.Tourists from the far flung areas have been remaining stranded on way to the historic Kamakhya temple from early in the morning.,Kamakhya Temple,1km,landslide,continuous_rain,medium,above_road,0.0,0.0,,,,glc,8339,India,IN,Assam,17516,North Guwāhāti,3.77975,2016-07-06 12:43:00,2017-11-20 15:17:00,2018-02-15 15:51:00,91.7042,26.1666,258.561706542969,89.9983673095703,24.0,0.7044367655701764,5.620504942172161,2015,9,23,2,2,0,0,1.0,0.0707389627059386,0,0.0
timesofindia.indiatimes,http://timesofindia.indiatimes.com/news/city/guwahati/Landslides-snap-road-links-in-Arunachal-district/articleshow/4916000.cms,1084,2009-08-12, 12:00:00 AM,"Upper Subansiri District, Arunanchal Pradesh",Torrential rain has triggered a series of landslides across Arunachal Pradesh. The worst affected by the deluge was the Upper Subansiri district which has been cut off from the rest of the country since August 12.,"Upper Subansiri District, Arunanchal Pradesh",5km,landslide,downpour,medium,unknown,0.0,,,,,glc,1084,India,IN,Arunāchal Pradesh,7121,Bomdila,60.8421,2014-04-01 00:00:00,2017-11-20 15:17:00,2018-02-15 15:51:00,92.8,27.7,242.440063476562,89.9981231689453,15.2,0.869238992987599,1.5564150263310812,2009,8,12,2,2,0,0,1.0,55.50616828059038,0,0.0
news.oneindia.in,http://news.oneindia.in/2013/08/03/almora-sdm-drowned-mandakini-river-in-kedarnath-1275017.html,5240,2013-07-31, 08:00:00 AM,"Dehradun, Uttarakhand","The sub-divisional magistrate of Almora, Ajay Arora, along with eight others, was killed as rains and landslides lashed Uttarakhand on Wednesday. He was on a mission for reconstruction and relief in Kedarnath valley when the incident happened in river Mandakini. His body still could not be found and search operations are on. Amit Sinha, Deputy inspector general (headquarters) Sinha said that the police received information about his drowning at around 3:30pm. Several such incidents in different part of the state claimed several lives. Four members of a family were killed, swept by cloud bursts and landslides in a separate incident here. The State Disaster Management and Mitigation Center here said that 12 houses were damaged. IN an incident in Kapkot division of Bageshwar district, four persons were reportedly swept away in a cloudburst after their houses collapsed. Combing operations are still on while 3 persons were rescued from beneath the rubble.","Dehradun, Uttarakhand",10km,landslide,downpour,medium,unknown,4.0,,,,,glc,5240,India,IN,Uttarakhand,27702,Rāipur,7.8256,2014-04-01 00:00:00,2017-11-20 15:17:00,2018-02-15 15:51:00,78.0949,30.3822,277.636260986328,90.0,22.4,0.8013978626346301,2.402783117141803,2013,7,31,2,2,0,0,0.0,3.51971178016087,0,0.0
onmanorama,http://english.manoramaonline.com/news/just-in/cloudburst-strikes-jk-15-killed-as-unabated-rains-lash-north.html,7157,2015-07-10, 12:00:00 AM,Pahalgam,"At least 17 persons were killed in incessant rains that swept across vast swathes of North India on Sunday triggering landslides and damaging houses in Jammu and Kashmir, Himachal Pradesh, Uttarakhand and UP",Pahalgam,5km,landslide,continuous_rain,medium,unknown,2.0,0.0,,,,glc,7157,India,IN,Kashmir,7750,Pahalgām,2.92433,2015-07-13 13:15:00,2017-11-20 15:17:00,2018-02-15 15:51:00,75.3156,34.0404,,,12.9,0.13467302388863453,1.0422671687063874,2015,7,10,4,2,0,0,0.0,21.285347421245103,0,0.0
The Hindu,http://www.thehindu.com/news/national/tamil-nadu/ghat-road-leading-to-temple-closed-following-landslip/article7831586.ece,8892,2015-10-31, 12:00:00 AM,Arthanareeswarar Temple,"Downpour for about three hours on Saturday evening led to landslip, the second in the last four days, on the ghat road leading to Arthanareeswarar Temple situated atop a hillock in the town in the early hours of Sunday.  Due to sharp showers, landslip was reported near the fourth bend on Thursday. This led to closure of road for traffic and the district administration launched restoration works instantly.  Heavy rainfall lashed Tiruchengode town and the surrounding areas again on Saturday evening. Landslip took place again on Sunday morning, this time near the first bend.  On receiving information, V. Dakshinamoorthy, Collector, rushed to the spot and inspected the entire stretch of the damaged road walking for about a km.        Mahatma, Revenue Divisional Officer, Tiruchengode; Pon Saraswathi, Chairperson, Tiruchengode Municipality, and PWD and HR and CE officials accompanied the Collector.  The Collector said that the Government had sanctioned Rs. 21 lakh for the road restoration wo",Arthanareeswarar Temple,exact,landslide,downpour,small,above_road,0.0,0.0,,,,glc,8892,India,IN,Tamil Nadu,87123,Tiruchengode,0.82855,2016-07-11 16:55:00,2017-11-20 15:17:00,2018-02-15 15:51:00,77.8987,11.374,0.0,0.0,22.8,0.19035001289384484,0.9722913248364593,2015,10,31,5,3,0,0,2.0,49.550944496864446,0,0.0
blog.taragana,http://blog.taragana.com/n/darjeeling-toy-train-suspended-118172/,1056,2009-07-22, 12:00:00 AM,"Darjeeling, West Bengal ","The disruption of popular toy train services in Darjeeling disappointed the tourists as the rail track was damaged by the landslides in the region. The track has been washed away at Gayabari, Kerseong and Darjeeling due to heavy incessant rainfall and landslides from the hills.","Darjeeling, West Bengal ",10km,landslide,downpour,medium,below_road,0.0,,,,,glc,1056,India,IN,Bengal,123797,Dārjiling,0.78466,2014-04-01 00:00:00,2017-11-20 15:17:00,2018-02-15 15:51:00,88.264,27.04,108.58031463623,89.9977798461914,15.4,2.6615785122939526,0.0,2009,7,22,2,2,0,0,4.0,0.4151403975903451,0,0.0
ibnlive.in,http://ibnlive.in.com/generalnewsfeed/news/one-killed-four-houses-damaged-in-landslide-in-jk/597797.html,3171,2011-03-03, 11:00:00 PM,"Srawan village(?), Batote-Doda-Kishtwar road, Kishtwar district","One person was killed and four houses were damaged when a landslide triggered by rains hit a village in Kishtwar district of Jammu and Kashmir, officials said.A landslide carrying big boulders triggered by heavy rains hit Srawan village in Kishtwar district last night in which four houses were damaged and one person was killed, they said.The deceased has been identified as Imran Rather. His brother Imam Hussain was injured and later hospitalised, they said.Police and security forces have launched relief and rescue operation in the area.  -----  The officials said the Batote-Doda-Kishtwar link, however, remained closed for the second consecutive day today following landslides, adding that no vehicles were allowed to ply on the stretch.","Srawan village(?), Batote-Doda-Kishtwar road, Kishtwar district",25km,landslide,downpour,medium,unknown,1.0,,,,,glc,3171,India,IN,Kashmir,20553,Kishtwār,13.33019,2014-04-01 00:00:00,2017-11-20 15:17:00,2018-02-15 15:51:00,75.6695,33.2257,,,-3.1,0.7861394202166779,4.209993035862275,2011,3,3,3,0,0,0,0.0,11.306533769898842,0,0.0
The Assam Tribune,http://www.assamtribune.com/scripts/detailsnew.asp?id=oct0214/oth052,6222,2014-10-01, 11:00:00 AM,Karsingsa block point,"The incident occurred around 11 am when a group of commuters were crossing the Karsingsa block point on foot towards Banderdewa, the gateway of Arunachal capital, Itanagar, when a massive landslide hit the victims and buried them alive after dragging them for about 100 metres.  The killed have been identified as 22-year-old Gichik Yake (Tagru) and her husband Tagru Tassa (27) of Tali in Kurung Kumey district, Kamgouthang Kipgen (29) and Jhon Kipgen (16) – both hailing from Manipur, and eight-year-old boy Hriky Dekam (Tamin) from Daporijo, Upper Subansiri district. The police later brought the bodies to the Arunachal State Hospital morgue for identification and later handed them over to their relatives after completing all formalities.",Karsingsa block point,5km,landslide,unknown,small,above_road,5.0,0.0,,,,glc,6222,India,IN,Arunachal Pradesh,26912,Naharlagun,7.80995,2014-10-08 21:31:00,2017-11-20 15:17:00,2018-02-15 15:51:00,93.7706,27.1249,128.635955810547,89.9981689453125,21.3,0.0,1.9650311693796856,2014,10,1,2,3,0,0,1.0,4.436215286699607,0,0.0
Daijiworld ,http://www.daijiworld.com/news/news_disp.asp?n_id=80009,2017,2010-06-25, 12:00:00 AM,"tracks near Kulshekar, between Padil and Thokur, Mangalore to Mumbai","Heavy rains in the region have affected the movement of trains. Following a landslide in the railway track near Kulshekar, trains running on this sector have been temporarily cancelled on Saturday June 26.  The tracks have been inundated with water and mud has been covered due to landslide restricting the movement of trains. ","tracks near Kulshekar, between Padil and Thokur, Mangalore to Mumbai",5km,landslide,downpour,medium,above_road,,,,http://www.daijiworld.com/img_news1/daya_260610_trainp1.jpg,,glc,2017,India,IN,Karnataka,417387,Mangalore,3.98374,2014-04-01 00:00:00,2017-11-20 15:17:00,2018-02-15 15:51:00,74.88548779,12.89163444,324.462310791016,89.9997406005859,24.1,2.769994001528275,2.3926090221333296,2010,6,25,4,1,0,0,2.0,4.5365891067888,0,0.0
thehindu,http://www.thehindu.com/news/states/other-states/article797102.ece,2502,2010-09-25, 12:00:00 AM,"Dharam-Tharad area(?), Ramban district","As many as 44 structures were on Sunday damaged in a landslide in Ramban district of Jammu and Kashmir today, officials said.  Heavy rains in the Dharam-Tharad area caused the landslide which destroyed 42 houses, a mosque and a government school, they said.  Confirming the incident, Divisional Commissioner Jammu Province, Pawan Kotwal told PTI that, “Several houses and structures have been damaged and developed cracks.” ","Dharam-Tharad area(?), Ramban district",25km,landslide,downpour,medium,unknown,0.0,,,,,glc,2502,India,IN,Kashmir,7317,Rāmban,0.1179,2014-04-01 00:00:00,2017-11-20 15:17:00,2018-02-15 15:51:00,75.2382,33.241,,,18.3,0.0,3.8113411109624376,2010,9,25,5,2,0,0,0.0,0.3644240672752455,0,0.0
gsi.gov,"http://www.portal.gsi.gov.in/portal/page?_pageid=127,875814&_dad=portal&_schema=PORTAL",2183,2010-07-31, 12:00:00 AM,NH-22 near Taradevi,"As per media report a massive landslide triggered by rains on on NH-22 near Taradevi, 12 km from Shimla, disrupted traffic on the highway. ",NH-22 near Taradevi,10km,landslide,downpour,medium,deforested_slope,0.0,,,,,glc,2183,India,IN,Himachal Pradesh,2467,Jutogh,4.11262,2014-04-01 00:00:00,2017-11-20 15:17:00,2018-02-15 15:51:00,77.1325,31.0655,242.613922119141,90.0,18.2,0.0,0.3886309352538349,2010,7,31,5,2,0,0,0.0,4.5308595004958825,0,0.0
himvani,http://www.himvani.com/news/2010/08/21/jeori-ganvi-link-road-blocked-after-massive-landslide/6697/,2305,2010-08-21, 12:00:00 AM,"Jeori-Ganvi(?) rd, Kinnuar(Kinnaur) district, Himachal Pradesh","Shimla: Moderate to heavy rainfall lashed many parts of Himachal Pradesh, throwing life out of gear as many road were blocked with landslides and uprooted trees. Disconnecting road communication with five tribal panchayats of Kinnuar district, the Jeori-Ganvi link road was blocked after massive landslides in the area.","Jeori-Ganvi(?) rd, Kinnuar(Kinnaur) district, Himachal Pradesh",25km,landslide,downpour,medium,unknown,0.0,,,,,glc,2305,India,IN,Himachal Pradesh,1495,Sarāhan,2.87181,2014-04-01 00:00:00,2017-11-20 15:17:00,2018-02-15 15:51:00,77.7755,31.5304,44.3091812133789,90.0,22.5,0.0,1.0852013261054116,2010,8,21,5,2,0,0,0.0,16.993768510710215,0,0.0
timesofindia.indiatimes,http://timesofindia.indiatimes.com/india/8000-pilgrims-stranded-in-Uttarakhand/articleshow/6494279.cms,2379,2010-09-03, 12:00:00 AM,"Rudraprayag, Rishikesh-Badrinath hwy","Sep 5, 2010, 05.13am IST  DEHRADUN: Over 8,000 pilgrims and tourists on the Char Dham Yatra are stranded following heavy downpour and landslides on Rishikesh-Badrinath and Rishikesh-Gangotri national highways in Chamoli district of Uttarakhand since Friday.  Reports reaching Dehra-dun said yatris on 280km-long Rishikesh-Badrinath route are stranded after a number of landslides, including one at Shivpuri and another at Rudraprayag, damaged the road. Efforts are on to clear the road but inclement weather is hampering work.  The 300km-long Rishi-kesh-Gangotri national highway is also blocked after landslips and rock-falls near Bhatwari town.  Read more: 8000 pilgrims stranded in Uttarakhand ","Rudraprayag, Rishikesh-Badrinath hwy",10km,landslide,downpour,medium,unknown,0.0,,,,,glc,2379,India,IN,Uttarakhand,2571,Rudraprayāg,0.07823,2014-04-01 00:00:00,2017-11-20 15:17:00,2018-02-15 15:51:00,78.9829,30.2851,12.2730112075806,90.0,23.8,0.0,2.2442770806776484,2010,9,3,4,2,0,0,0.0,10.27155939457958,0,0.0
articles.timesofindia,http://articles.timesofindia.indiatimes.com/2012-07-04/guwahati/32536229_1_massive-landslides-landslide-hit-road-blockade,4435,2012-06-25, 12:00:00 AM,"Tirap , Arunachal Pradesh",Landslides triggered by torrential rain have snapped road communication in Tirap district of Arunachal Pradesh for the past several days.,"Tirap , Arunachal Pradesh",10km,landslide,downpour,large,unknown,,,,,,glc,4435,India,IN,Arunāchal Pradesh,24428,Margherita,18.01926,2014-04-01 00:00:00,2017-11-20 15:17:00,2018-02-15 15:51:00,95.8011,27.174,270.114318847656,89.9982757568359,23.7,0.06691254252901356,2.103174020190001,2012,6,25,0,1,0,0,1.0,86.904397285262,0,0.0
articles.timesofindia.indiatimes.com,http://articles.timesofindia.indiatimes.com/2013-07-08/india/40442779_1_food-grains-villages-pithoragarh-district-headquarters,5023,2013-07-04, 12:00:00 AM,"Munsari Tehsil, Uttarakhand","A 52-member batch of Kailash Mansarovar pilgrims has been stuck in Gunji town, 120 km from Pithoragarh, since July 4 due to landslides triggered by incessant rainfall over the past five days. The pilgrims are on their way back to Pithoragarh. ""Gunji has become inaccessible after all connecting roads leading to the town were washed away due to heavy landslides caused by incessant rains in the region,"" said a senior manager of the Kumaon Mandal Vikas Nigam in Nainital. An ITBP officer in Pithoragarh said it had so far not been possible to rescue the trapped pilgrims. ""Once it stops raining and the weather becomes normal, we will airlift all stuck pilgrims from Gunji to Pithoragarh,"" he said. The officer said although the pilgrims were staying at an ITBP guesthouse they might face a shortage of ration supplies if they were not airlifted within a day or two. A report reaching Pithoragarh district headquarters said 500 other people Ñ from more than 15 far-flung and remote villages Ñ wer","Munsari Tehsil, Uttarakhand",unknown,landslide,continuous_rain,medium,unknown,,,,,,glc,5023,India,IN,Uttarakhand,7331,Dhārchula,36.77667,2014-04-01 00:00:00,2017-11-20 15:17:00,2018-02-15 15:51:00,80.2386,30.0712,121.71989440918,90.0,16.9,0.10340612357904821,0.6175037301090234,2013,7,4,3,2,0,0,0.0,30.759162055031386,0,0.0
gsi.gov,"http://www.portal.gsi.gov.in/portal/page?_pageid=127,875814&_dad=portal&_schema=PORTAL",2539,2010-10-03, 12:00:00 AM,"Mosing village, Upper Siang district, Arunachal Pradesh","Ten people were killed and about 300,000 displaced in flash floods and landslides triggered by heavy rains in Arunachal Pradesh. Heavy rains triggered mudslides and flooding in at least three districts of Arunachal Pradesh, washing away bridges, huts and school buildings, besides devastating agriculture crops. ""The devastation caused by the floods and landslides had been extensive with eight people already killed in incidents of house collapse due to landslides, besides snapping road links in many areas."" The casualties were reported early on Saturday in Mosing village in Upper Siang district (of Arunachal Pradesh) bordering China, where several houses got buried under mounds of earth. ","Mosing village, Upper Siang district, Arunachal Pradesh",25km,landslide,downpour,medium,unknown,10.0,,,,,glc,2539,India,IN,Arunāchal Pradesh,25581,Pāsighāt,28.27407,2014-04-01 00:00:00,2017-11-20 15:17:00,2018-02-15 15:51:00,95.4149,28.3092,266.482482910156,89.9949493408203,13.0,0.0,3.075589012666482,2010,10,3,6,3,0,0,1.0,0.7203842296574698,0,0.0
Times of India,http://timesofindia.indiatimes.com/city/dehradun/Rains-trigger-landslides-on-Yamnotri-and-Gangotri-highways-traffic-disrupted/articleshow/48505014.cms,7308,2015-08-15, 12:00:00 AM,Gagnani,"Roads were blocked at Silai bend and Paal village on Yamnotri highway, and Gagnani, Nalupani and Malla on Gangotri highway. All the spots are chronic landslide zones. The logjams caused vehicles to be stranded for a few hours on both the highways on Saturday night.",Gagnani,5km,landslide,continuous_rain,medium,above_road,0.0,0.0,,,,glc,7308,India,IN,Uttarakhand,17123,Uttarkāshi,30.36958,2015-12-14 22:35:00,2017-11-20 15:17:00,2018-02-15 15:51:00,78.6814,30.9111,277.784942626953,90.0,18.4,0.0,1.6100987770420072,2015,8,15,5,2,0,0,0.0,3.1163961160703257,0,0.0
Times of India,http://timesofindia.indiatimes.com/india/Landslide-in-Kinnaur-pushes-truck-into-nullah-2-killed/articleshow/40627999.cms,6538,2014-08-20, 11:00:00 PM,near Meeru on Chulling-Tapri road,A landslide in Kinnaur district resulted in the death of two persons as a huge mound of earth fell on their vehicle on Chulling-Tapri road on Wednesday night. The ill-fated Tata-407 truck was on its way to Rampur from Pooh.,near Meeru on Chulling-Tapri road,5km,landslide,unknown,medium,above_road,2.0,0.0,,,,glc,6538,India,IN,Himachal Pradesh,1495,Sarāhan,32.37939,2014-12-16 22:59:00,2017-11-20 15:17:00,2018-02-15 15:51:00,78.1346,31.5216,138.251205444336,90.0,11.9,0.0,3.223547243781779,2014,8,20,2,2,0,0,0.0,3.547607066057076,0,0.0
IBN,http://ibnlive.in.com/news/heavy-rain-landslide-wreak-havoc-on-central-travancore/283183-60-116.html,4486,2012-08-17, 12:00:00 AM,"Chonamala, Periyamata, Vellampatta","Around seven persons were injured in a landslide that occurred at Pullupara, near Peruvanthanam in Idukki. Another landside wreaked havoc at Chonamala, Periyamala, Vellampatta and Palomala in Thalanad, and Karikad in Theekkoy panchayat.","Chonamala, Periyamata, Vellampatta",unknown,landslide,downpour,medium,unknown,,,,,,glc,4486,India,IN,Kerala,12659,Periya,2.55859,2016-01-09 00:18:00,2017-11-20 15:17:00,2018-02-15 15:51:00,76.803,9.7285,74.7448806762695,89.9999084472656,21.3,0.13226699036449244,1.1352724091540989,2012,8,17,4,2,0,0,2.0,4.114497485751547,0,0.0
articles.timesofindia.indiatimes.com,http://articles.timesofindia.indiatimes.com/2013-07-28/guwahati/40848148_1_daporijo-upper-subansiri-landslides,4892,2013-06-01, 12:00:00 AM,Upper Subansiri,"The Daporijo district headquarters is cut off from other circle headquarters of UpperSubansiri for the last two months due to landslides. Massive landslides triggered by heavy rainfall have blocked roads at numerous points, cutting off more than 60 villages under Gusar and Giba circles. There is acute shortage of essential items in the two circles, a source said here on Saturday. A samiti member of Tator Tani-V under Gusar Anchal block said about 3,000 people of the entire Tator Bango area have been affected by the choking of the lone PWD road. The authorities could not clear the road due to shortage of men and machinery, he said.",Upper Subansiri,50km,landslide,downpour,large,unknown,,,,,,glc,4892,India,IN,Arunāchal Pradesh,4157,Bāsār,45.49031,2014-04-01 00:00:00,2017-11-20 15:17:00,2018-02-15 15:51:00,94.25,27.8776,355.578033447266,89.9982147216797,19.6,0.3572161658461653,1.3847425613502573,2013,6,1,5,1,0,0,1.0,72.83816780639354,0,0.0
www.hindustantimes.com,http://www.hindustantimes.com/India-news/Shimla/Heavy-rains-lash-Himachal-landslide-in-Kinnaur/Article1-1077356.aspx,4920,2013-06-15, 12:00:00 AM,"Tapri Near Rekong Peo, Kinnaur District","Heavy rains lashed various parts of Himachal Pradesh while high altitude areas had first spell of early light snowfall, causing sharp fall in mercury. The mercury dipped to 6.1 degrees Celsius at Keylong in tribal Lahaul and Spiti district. The rains triggered a massive landslide in Tapri near Rekong Peo in Kinnaur district, damaging over a dozen cowsheds and some houses, reports reaching Shimla said. Paonta Sahib in Sirmaur district was wettest in the region with 200 mm of rains while Una and Dharampur each recorded 70 mm of rains. Bangana had 65 mm of rains followed by Kalpa 62 mm, Nahan 58 mm, Dundernagar 47 mm, Jubal, Bharmaur and Bilaspur 45 mm each, Solan 40 mm, Jubbar Hatti 36 mm, Kotkhai 34 mm, Jogindernagar and Manali 32 mm, Seobagh 27 mm, Bajura and Keylong 25 mm and Shimla 18 mm.","Tapri Near Rekong Peo, Kinnaur District",1km,landslide,downpour,medium,unknown,0.0,,,,,glc,4920,India,IN,Himachal Pradesh,1495,Sarāhan,28.85336,2014-04-01 00:00:00,2017-11-20 15:17:00,2018-02-15 15:51:00,78.0976,31.5168,213.076019287109,90.0,15.5,0.0,5.273429755523824,2013,6,15,5,1,0,0,0.0,12.306275462082835,0,0.0
ibnlive.in.com,http://ibnlive.in.com/news/3-killed-in-rainrelated-incidents-as-heavy-showers-lash-hp/408192-3-254.html,5099,2013-07-14, 12:00:00 AM,"Sirmaur District, Himachal Pradesh","Three persons were killed in rain-related incidents in Himachal Pradesh as incessant heavy showers wreaked havoc causing landslides at several places, blocking highways and damaging several houses. Sub Divisional Magistrate O P Rathore said the losses are being assessed and affected people have been given interim relief. The heavy rains triggered landslides at numerous places in Sirmaur district and Ambala-kala Amb-Paonta national highway remained closed for nearly ten hours. Vehicular traffic was disrupted on Shimla-Nahan highway which remained closed for three hours due to landslide at Dosarka. Sujanpur Tira in Hamirpur district was wettest in the region with 187 mm of rains till this morning while Nahan and Renuka in Sirmaur district recorded 185 mm and 169 mm rains respectively. The local MeT office has warned of very heavy rains at some places and rains and thundershowers at many places in the state during next 24 hours as a cyclonic circulation, extending up to 0.9 km above sea l","Sirmaur District, Himachal Pradesh",25km,landslide,rain,medium,unknown,0.0,,,,,glc,5099,India,IN,Himachal Pradesh,27544,Nāhan,13.82422,2014-04-01 00:00:00,2017-11-20 15:17:00,2018-02-15 15:51:00,77.3544,30.6738,6.56659364700317,90.0,20.2,0.0,1.2740702575370149,2013,7,14,6,2,0,0,0.0,0.0,1,0.0
e-pao.net,http://e-pao.net/GP.asp?src=24..050913.sep13,5430,2013-09-01, 12:00:00 AM,"Tamenglong- Khongsang Road, Manipur",Mudslides also occurred along Tamenglong- Khongsang road at many spots.,"Tamenglong- Khongsang Road, Manipur",25km,mudslide,continuous_rain,medium,unknown,0.0,,,,,glc,5430,India,IN,Manipur,223523,Imphal,47.40742,2014-04-01 00:00:00,2017-11-20 15:17:00,2018-02-15 15:51:00,93.487,24.9037,0.0,0.0,18.3,0.0,0.8643869722318381,2013,9,1,6,2,0,0,1.0,1.2182457807474776,0,0.0
ibnlive.in,http://ibnlive.in.com/generalnewsfeed/news/jk-highway-witnesses-closure-traffic-jam-due-to-landslide/990081.html,4335,2012-04-24, 12:00:00 AM,"Srinagar-Jammu Highway, Ramban, jammu","The 300-km Jammu-Srinagar National Highway today witnessed heavy traffic jams due to closure of the highway following landslides triggered by heavy rains in Ramban district of Jammu and Kashmir. There were two landslides in Seeri area on the highway in Ramban district resulting in closure of the highway for several hours today, officials said. Due to closure of the highway, heavy traffic jams for several hours were witnessed all along the road in Ramban-Udhampur section due to stranded traffic, they said. The men and machines of Border Roads Organisation (BRO) cleared the landslides around 1630 hours, they said, adding, the traffic was restored on the highway but there is heavy traffic jam in view of the slow movement of the traffic.","Srinagar-Jammu Highway, Ramban, jammu",5km,landslide,downpour,medium,unknown,,,,,,glc,4335,India,IN,Kashmir,7317,Rāmban,0.13125,2014-04-01 00:00:00,2017-11-20 15:17:00,2018-02-15 15:51:00,75.2381,33.2413,,,14.9,0.0,4.278228526719551,2012,4,24,1,1,0,0,0.0,0.0346306483161205,0,0.0
hindustantimes,http://www.hindustantimes.com/Punjab/Chandigarh/Rain-triggers-landslides-in-Kashmir-buries-eight-jawans-seven-rescued-one-missing/SP-Article1-918154.aspx,4504,2012-08-21, 12:00:00 AM,"Barnoi, Bandipora, Kashmir","An entire village on the edge of Line of Control in Gurez valley of North Kashmir was inundated on Tuesday night after heavy rains triggered land-slides and flashfloods in frontier district of Bandipora. Seven jawans of BSF's 113 battalion were injured while one was still missing when  their camp got buried under a landslide after the rains in Barnoi village after being hit by a land slide.""Seven of the men were rescued while one is still missing,"" said BSF spokesperson K.N Tiwari adding that none of the rescued men were severely injuries and operations are on to find the missing jawan.","Barnoi, Bandipora, Kashmir",5km,landslide,downpour,medium,unknown,,,,,,glc,4504,India,IN,Kashmir,31978,Bandipura,35.58303,2014-04-01 00:00:00,2017-11-20 15:17:00,2018-02-15 15:51:00,74.9499,34.6113,,,16.0,0.0,0.9221674950891283,2012,8,21,1,2,0,0,0.0,20.03720130915701,0,0.0
ibnlive.in,http://ibnlive.in.com/generalnewsfeed/news/three-killed-in-landslides/758753.html,3806,2011-07-19, 12:00:00 AM,"Itanagar (one near Pachali power house, one near Heema Hospital, and one nearRomik Colony at P Sector)","Three killed in landslides PTI | 02:07 PM,Jul 19,2011  Itanagar, July 19 (PTI) Three persons including two minors were buried alive, while several others were seriously injured this morning when massive landslides triggered by torrential rain washed away several dwellings in and around the state capital, police sources said. A three-year-old girl died when landslide hit her house near Pachali power house while a 4 year boy died when his house caved in near Heema Hospital and one person was buried alive at Romik Colony at P Sector here this morning, city Superintendent of Police Chuku Appa said. Several injured people were admitted to hospitals here while conditions of a few are stated to be critical, the SP added. Incessant rain during the past couple of days triggered massive landslips today in several points along the NH 52 (A) disrupting surface communication between Itanagar to Banderdewa and Itanagar to Hollongi. The state PWD along with Border Road Task Force (BRTF) cleared all t","Itanagar (one near Pachali power house, one near Heema Hospital, and one nearRomik Colony at P Sector)",10km,landslide,downpour,medium,unknown,3.0,,,,,glc,3806,India,IN,Arunāchal Pradesh,26912,Naharlagun,0.6921,2014-04-01 00:00:00,2017-11-20 15:17:00,2018-02-15 15:51:00,93.6884,27.1032,340.987121582031,89.996337890625,24.2,1.14166760616736,7.180761488401768,2011,7,19,1,2,0,0,1.0,3.542481494081211,0,0.0
ndtv,http://www.ndtv.com/article/others/around-400-tourists-stranded-in-ladakh-landslide-240703,4452,2012-07-07, 12:00:00 AM,"Ladakh, Leh","Scores of tourists in around 200 vehicles were on Saturday stranded in Ladakh when a landslide struck an area at Durbuk, about 200 km from Leh, officials said on Saturday night. ","Ladakh, Leh",10km,landslide,downpour,medium,unknown,,,,,,glc,4452,India,IN,Kashmir,37475,Leh,41.86174,2014-04-01 00:00:00,2017-11-20 15:17:00,2018-02-15 15:51:00,77.9988,34.0123,,,-2.5,0.0,3.1358332047943556,2012,7,7,5,2,0,0,0.0,35.1793524844166,0,0.0
